word,length,n_synsets,n_synonyms,n_consonants,n_vowels,n_hypernyms,n_hyponyms,n_consonantconjuncts,n_syllables,frequency,label,label_avg
अम्माँ,0.42857142857142894,0.33333333333333304,0.190697674418605,0.2,0.75,0.43888888888888894,0.009413468501086,0.5,0.25,0.0041011083531209995,0,4.0
माँ,0.0,0.33333333333333304,0.190697674418605,0.0,0.25,0.43888888888888894,0.009413468501086,0.0,0.0,1.0,0,5.0
माता,0.14285714285714302,0.444444444444444,0.22325581395348804,0.2,0.25,0.4833333333333329,0.011585807385952,0.0,0.25,0.405792226953408,0,5.0
माई,0.0,0.33333333333333304,0.190697674418605,0.0,0.25,0.43888888888888894,0.009413468501086,0.0,0.0,0.036699201976783995,0,5.0
अम्मा,0.28571428571428603,0.33333333333333304,0.190697674418605,0.2,0.5,0.43888888888888894,0.009413468501086,0.5,0.25,0.034652011202372,0,5.0
अम्मां,0.42857142857142894,0.33333333333333304,0.190697674418605,0.2,0.75,0.43888888888888894,0.009413468501086,0.5,0.25,0.002262448511919,0,5.0
महतारी,0.42857142857142894,0.0,0.051162790697675,0.6,0.25,0.24444444444444396,0.007241129616219999,0.0,0.75,0.0018947165436779998,0,4.0
मैया,0.14285714285714302,0.222222222222222,0.158139534883721,0.2,0.25,0.266666666666667,0.007241129616219999,0.0,0.25,0.012668814759506002,0,5.0
जननी,0.14285714285714302,0.0,0.051162790697675,0.4,0.0,0.24444444444444396,0.007241129616219999,0.0,0.25,0.00021525773750699997,0,5.0
जन्मदात्री,1.0,0.0,0.051162790697675,1.0,0.75,0.24444444444444396,0.007241129616219999,1.0,0.75,0.000589716510044,0,4.5
मातृ,0.14285714285714302,0.0,0.051162790697675,0.2,0.25,0.24444444444444396,0.007241129616219999,0.0,0.25,0.000159201035031,0,4.5
मातारी,0.42857142857142894,0.0,0.051162790697675,0.4,0.5,0.24444444444444396,0.007241129616219999,0.0,0.5,6.7268042970825895e-06,0,4.0
मातृका,0.42857142857142894,0.666666666666667,0.176744186046512,0.4,0.5,1.0,0.018826937002172,0.0,0.5,0.001929438987259,0,3.5
मादर,0.14285714285714302,0.111111111111111,0.065116279069768,0.4,0.0,0.305555555555556,0.007241129616219999,0.0,0.25,0.0010673196151369999,0,3.5
प्रसू,0.28571428571428603,0.222222222222222,0.167441860465116,0.4,0.25,0.627777777777778,0.017378711078928,0.5,0.25,8.296391966401851e-05,0,3.5
वरारणि,0.42857142857142894,0.0,0.051162790697675,0.6,0.25,0.24444444444444396,0.007241129616219999,0.0,0.5,0.0,0,4.0
शिफा,0.14285714285714302,1.0,1.0,0.2,0.25,0.46666666666666706,1.0,0.0,0.25,0.0005314175394700001,0,3.5
अल्ला,0.28571428571428603,0.33333333333333304,0.288372093023256,0.2,0.5,0.9,0.007241129616219999,0.5,0.25,0.005038376418515,0,4.0
प्रजायिनी,0.857142857142857,0.0,0.051162790697675,0.8,0.75,0.24444444444444396,0.007241129616219999,0.5,1.0,0.0,0,3.5
अंबा,0.14285714285714302,0.7777777777777779,0.5627906976744189,0.0,0.5,0.7055555555555559,0.007241129616219999,0.0,0.25,0.0067997753853400004,0,4.5
अम्बा,0.28571428571428603,0.7777777777777779,0.5627906976744189,0.2,0.5,0.7055555555555559,0.007241129616219999,0.5,0.25,0.007382063283509,0,4.0
लगातार,0.2,0.0,0.6875,0.5,0.25,0.0,0.0,0.0,0.5,0.588222173475997,0,4.5
बाजार,0.4,0.666666666666667,0.7142857142857142,0.33333333333333304,0.5,0.490909090909091,1.0,0.0,0.33333333333333304,1.0,0,5.0
बाज़ार,0.6,0.666666666666667,0.7142857142857142,0.33333333333333304,1.0,0.490909090909091,1.0,0.0,0.33333333333333304,0.00034548740299800005,0,5.0
बजार,0.2,0.666666666666667,0.7142857142857142,0.33333333333333304,0.0,0.490909090909091,1.0,0.0,0.33333333333333304,0.004010311470182,0,5.0
हाट,0.0,0.33333333333333304,0.37142857142857105,0.0,0.0,0.25454545454545396,0.6851851851851851,0.0,0.0,0.021949080471989,0,4.6
आपण,0.0,0.33333333333333304,0.4,0.0,0.0,0.34545454545454496,0.6851851851851851,0.0,0.33333333333333304,0.002577867545445,0,3.2
गण,0.0,1.0,0.918604651162791,0.0,0.0,0.7105263157894741,1.0,0.0,0.0,0.026734195762096,0,4.4
नौकर,0.28571428571428603,0.0,0.37209302325581395,0.33333333333333304,0.25,0.10526315789473699,0.068062827225131,0.0,0.33333333333333304,0.051051311531266005,0,5.0
सेवक,0.28571428571428603,0.5,0.511627906976744,0.33333333333333304,0.25,0.368421052631579,0.09249563699825501,0.0,0.33333333333333304,0.068597868885244,0,5.0
दास,0.14285714285714302,0.25,0.430232558139535,0.0,0.25,0.447368421052632,0.068062827225131,0.0,0.0,0.16318868744914802,0,4.5
अनुचर,0.42857142857142894,0.25,0.430232558139535,0.33333333333333304,0.5,0.18421052631578896,0.068062827225131,0.0,0.666666666666667,0.001871369520248,0,4.5
मुलाज़िम,0.857142857142857,0.0,0.37209302325581395,0.666666666666667,1.0,0.10526315789473699,0.068062827225131,0.0,0.666666666666667,2.1938681362812902e-06,0,4.0
मुलाजिम,0.7142857142857142,0.0,0.37209302325581395,0.666666666666667,0.75,0.10526315789473699,0.068062827225131,0.0,0.666666666666667,0.038726160341637,0,3.5
परिचारक,0.7142857142857142,0.0,0.37209302325581395,1.0,0.5,0.10526315789473699,0.068062827225131,0.0,1.0,0.0011122911450949999,0,4.0
पार्षद,0.5714285714285711,0.25,0.40697674418604707,0.666666666666667,0.5,0.14035087719298198,0.068062827225131,1.0,0.33333333333333304,0.1911100472196,0,3.5
अनुग,0.28571428571428603,0.25,0.41860465116279105,0.0,0.5,0.447368421052632,0.068062827225131,0.0,0.33333333333333304,4.0286768171743703e-05,0,3.5
अनुचारक,0.7142857142857142,0.25,0.430232558139535,0.666666666666667,0.75,0.18421052631578896,0.068062827225131,0.0,1.0,0.0,0,3.5
अनुचारी,0.7142857142857142,0.0,0.37209302325581395,0.33333333333333304,1.0,0.10526315789473699,0.068062827225131,0.0,1.0,1.31632088176878e-05,0,4.5
पाबंद,0.42857142857142894,0.25,0.39534883720930203,0.33333333333333304,0.5,0.166666666666667,0.068062827225131,0.0,0.33333333333333304,0.007540324784399,0,3.5
पाबन्द,0.5714285714285711,0.25,0.39534883720930203,0.666666666666667,0.5,0.166666666666667,0.068062827225131,1.0,0.33333333333333304,0.000849026968741,0,3.5
अभिचर,0.42857142857142894,0.0,0.37209302325581395,0.33333333333333304,0.5,0.10526315789473699,0.068062827225131,0.0,0.666666666666667,0.0,0,4.5
भृत्य,0.42857142857142894,0.0,0.37209302325581395,0.33333333333333304,0.5,0.10526315789473699,0.068062827225131,1.0,0.33333333333333304,0.00199422613588,0,3.5
माहली,0.42857142857142894,0.0,0.37209302325581395,0.33333333333333304,0.5,0.10526315789473699,0.068062827225131,0.0,0.33333333333333304,0.000140407560722,0,3.5
अर्थी,0.42857142857142894,1.0,0.918604651162791,0.0,0.75,0.5526315789473679,0.076788830715532,1.0,0.33333333333333304,0.001042087364734,0,3.5
आज्ञापालक,1.0,0.0,0.37209302325581395,1.0,1.0,0.10526315789473699,0.068062827225131,1.0,1.0,0.000129438220041,0,4.5
चकरिया,0.5714285714285711,0.0,0.37209302325581395,0.666666666666667,0.5,0.10526315789473699,0.068062827225131,0.0,1.0,2.85202857716568e-05,0,3.5
झुंड,0.28571428571428603,0.5,0.465116279069767,0.0,0.5,0.482456140350877,0.7713787085514828,0.0,0.0,0.028502105586078,0,5.0
झुण्ड,0.42857142857142894,0.5,0.465116279069767,0.33333333333333304,0.5,0.482456140350877,0.7713787085514828,1.0,0.0,0.008634994561730999,0,5.0
फौज,0.14285714285714302,0.25,0.48837209302325607,0.0,0.25,0.18421052631578896,0.865619546247818,0.0,0.0,0.072534651532476,0,4.75
फ़ौज,0.28571428571428603,0.25,0.48837209302325607,0.0,0.5,0.18421052631578896,0.865619546247818,0.0,0.0,0.015823270212232,0,5.0
पलटन,0.28571428571428603,0.25,0.36046511627907,0.666666666666667,0.0,0.31578947368421,0.7713787085514828,0.0,0.666666666666667,0.006431798533061999,0,4.75
गुट्ट,0.42857142857142894,0.0,0.337209302325581,0.33333333333333304,0.5,0.0,0.7713787085514828,1.0,0.0,0.000355579105893,0,3.25
पल्टन,0.42857142857142894,0.25,0.36046511627907,0.666666666666667,0.25,0.31578947368421,0.7713787085514828,1.0,0.33333333333333304,0.00163845274284,0,4.75
अवली,0.28571428571428603,0.75,0.6511627906976739,0.0,0.5,0.280701754385965,0.81500872600349,0.0,0.33333333333333304,1.5803092980796803e-05,0,3.2222222222222223
संकुल,0.42857142857142894,0.75,1.0,0.33333333333333304,0.5,0.271929824561403,0.863874345549738,0.0,0.33333333333333304,0.013257501831824,0,3.6666666666666665
घटा,0.14285714285714302,0.25,0.44186046511627897,0.0,0.25,0.18421052631578896,0.7766143106457241,0.0,0.0,0.152076303092841,0,4.0
इशतराक,0.2,1.0,1.0,0.25,0.25,0.791666666666667,1.0,0.0,0.5,0.001435750179469,0,3.5
महसूल,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.001261513499284,0,3.4285714285714284
कट,0.0,0.166666666666667,0.131578947368421,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0,
कृष्ण,0.14285714285714302,0.8,0.085271317829457,0.0,0.25,0.267326732673267,0.077922077922078,0.5,0.0,0.6902261999053749,0,4.571428571428571
श्याम,0.14285714285714302,0.2,0.007751937984495999,0.0,0.25,0.00990099009901,0.0,0.5,0.2,0.288903261083094,0,4.571428571428571
कन्हैया,0.42857142857142894,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.4,0.06947151687817799,0,3.4285714285714284
कान्हा,0.28571428571428603,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.2,0.03927359127278,0,4.142857142857143
किशन,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.113208016250137,0,3.2857142857142856
नंदलाल,0.28571428571428603,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.4,0.030986264116348,0,3.4285714285714284
नन्दलाल,0.42857142857142894,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.4,0.0055704911310930005,0,3.4285714285714284
गिरिधर,0.28571428571428603,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.4,0.004847304563196,0,4.0
गोपाल,0.14285714285714302,0.4,0.10077519379844999,0.0,0.25,0.13861386138613901,0.0,0.0,0.2,0.306266253906909,0,4.0
बनवारी,0.28571428571428603,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.6,0.0234090931392,0,3.142857142857143
मुरारी,0.28571428571428603,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.035462202604138,0,4.142857142857143
मनमोहन,0.28571428571428603,0.2,0.0038759689922479995,0.5,0.0,0.01980198019802,0.0,0.0,0.6,0.512921702078992,0,3.142857142857143
कंसारि,0.28571428571428603,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,6.51519430537162e-06,0,3.142857142857143
गिरिधारी,0.5714285714285711,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.6,0.001273885350318,0,3.142857142857143
गोपीश,0.14285714285714302,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0,3.4285714285714284
गोपेश,0.14285714285714302,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.002918807048806,0,4.0
गोविन्द,0.42857142857142894,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.2,0.050499271060936,0,3.2857142857142856
गोविंद,0.28571428571428603,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.143158364471931,0,3.7142857142857144
गोविन्दा,0.5714285714285711,0.0,0.0,0.25,0.75,0.0,0.0,0.5,0.4,0.0023324395613229998,0,3.7142857142857144
गोविंदा,0.42857142857142894,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.4,0.03664145277341,0,3.857142857142857
घनश्याम,0.42857142857142894,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.4,0.08124447298798401,0,3.2857142857142856
द्वारकाधीश,0.857142857142857,0.0,0.0,0.75,0.75,0.0,0.0,0.5,0.8,0.0044694232934849995,0,3.142857142857143
नंदकिशोर,0.5714285714285711,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6,0.032321878948949,0,3.142857142857143
नन्दकिशोर,0.7142857142857142,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.6,0.003498659341985,0,3.142857142857143
मुरलीवाला,0.7142857142857142,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.8,0.001967588680222,0,3.5714285714285716
मोहन,0.0,0.2,0.0038759689922479995,0.0,0.0,0.08910891089108901,0.0,0.0,0.2,0.43166419870239703,0,4.0
योगीश्वर,0.5714285714285711,0.2,0.01937984496124,0.5,0.5,0.05940594059405901,0.0,0.5,0.4,0.0005472763216510001,0,3.4285714285714284
योगेश,0.14285714285714302,0.2,0.01937984496124,0.0,0.25,0.05940594059405901,0.0,0.0,0.2,0.11117527562686098,0,4.0
राधारमण,0.42857142857142894,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.6,0.005420641662069001,0,3.4285714285714284
वंशीधर,0.28571428571428603,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.4,0.003909116583223,0,3.2857142857142856
बलबीर,0.14285714285714302,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.054010960791531,0,3.4285714285714284
शकटारि,0.28571428571428603,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.6,0.0,0,3.2857142857142856
नन्दकुँवर,0.7142857142857142,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.6,0.0,0,3.2857142857142856
द्वारकेश,0.5714285714285711,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.6,0.00039742685262800004,0,3.2857142857142856
नटराज,0.14285714285714302,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.009753245875140999,0,3.857142857142857
मुरलीधर,0.42857142857142894,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.6,0.021715142619804,0,3.142857142857143
वेदबाहु,0.42857142857142894,0.2,0.031007751937985002,0.25,0.5,0.05940594059405901,0.0,0.0,0.6,6.51519430537162e-06,0,3.142857142857143
तुंगीश,0.28571428571428603,0.6,1.0,0.0,0.5,0.7425742574257429,0.045454545454546,0.0,0.2,0.0,0,3.75
गिरधारी,0.42857142857142894,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.6,0.022451359576311,0,3.4285714285714284
मुकुंद,0.28571428571428603,1.0,0.37209302325581395,0.0,0.5,0.782178217821782,0.0,0.0,0.2,0.055525167730255995,0,3.2857142857142856
कामपाल,0.28571428571428603,0.4,0.31007751937984496,0.25,0.25,0.41584158415841604,0.0,0.0,0.4,5.15675397533373e-06,0,3.2857142857142856
गुपाल,0.14285714285714302,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.000325759715269,0,3.7142857142857144
सोमेश,0.14285714285714302,0.2,0.011627906976744,0.0,0.25,0.00990099009901,0.0,0.0,0.2,0.008026719384218001,0,3.2857142857142856
प्रमुख,0.42857142857142894,0.0,0.0,0.6,0.25,0.0,0.0,0.5,0.666666666666667,0.6789715710252391,0,3.272727272727273
मुखिया,0.42857142857142894,0.07142857142857201,0.042553191489362,0.4,0.5,0.073770491803279,0.048543689320388,0.0,0.666666666666667,0.41703328120300004,0,3.727272727272727
प्रधान,0.42857142857142894,0.07142857142857201,0.00709219858156,0.6,0.25,0.024590163934426,0.0,0.5,0.666666666666667,0.392498955349591,0,4.181818181818182
सर्वेसर्वा,1.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,1.0,0.003715624635192,0,3.2
अगुवा,0.28571428571428603,0.28571428571428603,0.21276595744680799,0.2,0.5,0.39344262295082005,1.0,0.0,0.666666666666667,0.025022798420124004,0,3.7142857142857144
हेड,0.0,0.07142857142857201,0.021276595744681,0.2,0.0,0.049180327868853,0.0,0.0,0.0,0.08927505294931899,0,4.428571428571429
चूड़ा,0.28571428571428603,1.0,1.0,0.2,0.5,1.0,0.398058252427184,0.0,0.33333333333333304,0.18281821412118202,0,1.9411764705882353
उत्पाद,0.6,0.0,0.0,0.33333333333333304,1.0,0.0,0.0,0.5,0.0,1.0,0,3.6
प्रोडक्ट,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.15535130203531,0,4.4
उपज,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.308538206947424,0,4.2
निपुणता,0.42857142857142894,0.0,0.0,0.25,0.666666666666667,0.0,0.0,0.0,0.33333333333333304,0.010087622413666,0,4.0
प्रवीणता,0.5714285714285711,0.0,0.0,0.5,0.666666666666667,0.0,0.0,0.5,0.666666666666667,0.008353916902625,0,3.0
क़ाबिलीयत,0.7142857142857142,0.166666666666667,0.653846153846154,0.5,1.0,0.043103448275862,1.0,0.0,0.666666666666667,0.000220896841175,0,4.4
काबिलीयत,0.5714285714285711,0.166666666666667,0.653846153846154,0.5,0.666666666666667,0.043103448275862,1.0,0.0,0.666666666666667,0.000823342771653,0,4.8
कुशलता,0.28571428571428603,0.166666666666667,0.038461538461539,0.25,0.33333333333333304,0.017241379310345,0.0,0.0,0.33333333333333304,0.053758258529629996,0,4.0
कार्यकुशलता,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.009873419416163,0,4.6
कौशल,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37728511088352,0,4.4
सुघड़ता,0.42857142857142894,0.166666666666667,0.384615384615385,0.25,0.666666666666667,0.129310344827586,0.0,0.0,0.33333333333333304,2.67753746878995e-05,0,3.0
सुघड़ई,0.28571428571428603,0.166666666666667,0.384615384615385,0.0,0.666666666666667,0.129310344827586,0.0,0.0,0.0,0.0,0,2.8
सुघड़ाई,0.42857142857142894,0.166666666666667,0.384615384615385,0.0,1.0,0.129310344827586,0.0,0.0,0.33333333333333304,0.0003451846738,0,3.0
सुघरई,0.14285714285714302,0.166666666666667,0.384615384615385,0.0,0.33333333333333304,0.129310344827586,0.0,0.0,0.0,0.0,0,2.8
उस्तादी,0.42857142857142894,0.5,1.0,0.0,1.0,0.28448275862069,0.0,0.5,0.33333333333333304,5.3550749375799106e-05,0,4.0
स्किल,0.14285714285714302,0.0,0.0,0.0,0.33333333333333304,0.0,0.0,0.5,0.0,0.05731938336312099,0,4.4
महारत,0.14285714285714302,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.33333333333333304,0.028991036943322997,0,3.6
सिद्धि,0.28571428571428603,1.0,0.8461538461538459,0.0,0.666666666666667,1.0,0.787878787878788,0.5,0.0,0.05484020808445401,0,4.5
विचक्षणता,0.7142857142857142,0.0,0.0,0.75,0.666666666666667,0.0,0.0,0.5,0.666666666666667,8.70199677356735e-05,0,2.8
स्वरूप,0.5,0.0,0.0,1.0,0.33333333333333304,0.0,0.0,0.5,0.5,0.3822649317353661,0,4.2
आकृति,0.25,0.4,0.12,0.0,0.666666666666667,0.5333333333333329,0.0,0.0,0.5,0.011916600450113998,0,4.0
आकार,0.0,0.0,0.0,0.0,0.33333333333333304,0.0,0.0,0.0,0.25,0.051403077206122,0,4.6
रंगरूप,0.5,0.2,0.14,1.0,0.33333333333333304,0.36,0.0,0.0,0.5,0.000237110769587,0,4.8
रूपरंग,0.5,0.2,0.14,1.0,0.33333333333333304,0.36,0.0,0.0,0.5,0.00010071260112899999,0,4.6
बनावट,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.045271928273763,0,4.8
संरचना,0.5,0.8,0.28,1.0,0.33333333333333304,0.4933333333333329,0.7619047619047621,0.0,0.5,0.128499676997874,0,3.8
अनुहार,0.5,0.0,0.0,0.5,0.666666666666667,0.0,0.0,0.0,0.5,0.000143872815224,0,3.4
मूर्ति,0.5,0.2,0.12,0.5,0.666666666666667,0.08,0.603174603174603,0.5,0.25,0.528568279178502,0,4.714285714285714
मूर्त्ति,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.000260108135199,0,4.8
साइज,0.0,0.0,0.0,0.0,0.33333333333333304,0.0,0.0,0.0,0.0,0.007539170857738,0,4.8
साइज़,0.25,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0017866574042790001,0,4.4
अनुगमन,0.5,1.0,1.0,0.5,0.4,1.0,0.6363636363636359,0.0,1.0,0.001775725624781,0,3.2857142857142856
नक़ल,0.166666666666667,0.8,0.289855072463768,0.0,0.2,0.3875,1.0,0.0,0.0,6.906717868468469e-06,0,4.466666666666667
नकल,0.0,0.8,0.289855072463768,0.0,0.0,0.3875,1.0,0.0,0.33333333333333304,0.06475934691799701,0,4.333333333333333
अनुकार,0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.666666666666667,0.000536750645778,0,2.909090909090909
पालक,0.0,0.33333333333333304,0.222222222222222,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0,3.75
वयोधा,0.166666666666667,1.0,1.0,0.0,0.33333333333333304,1.0,1.0,0.0,0.25,0.0,0,4.5
वेध,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005728861080547,0,4.222222222222222
देखरेख,0.42857142857142894,0.111111111111111,0.07142857142857201,0.4,0.4,0.067226890756303,0.001855287569573,0.0,0.5,0.045148461366515,0,5.0
नज़र,0.14285714285714302,1.0,0.557142857142857,0.2,0.2,1.0,0.070500927643785,0.0,0.0,0.000603066791655,0,5.0
नजर,0.0,1.0,0.557142857142857,0.2,0.0,1.0,0.070500927643785,0.0,0.25,0.92946178529463,0,4.75
संभार,0.28571428571428603,0.8888888888888891,1.0,0.2,0.4,0.579831932773109,1.0,0.0,0.25,0.0015863089067629998,0,3.6875
सम्भार,0.42857142857142894,0.8888888888888891,1.0,0.4,0.4,0.579831932773109,1.0,0.5,0.25,0.000235735310995,0,3.1875
अवेक्षण,0.5714285714285711,0.111111111111111,0.035714285714286004,0.4,0.6,0.067226890756303,0.003710575139147,0.5,0.5,7.44457513809687e-05,0,3.3333333333333335
मुलाहजा,0.5714285714285711,0.111111111111111,0.107142857142857,0.4,0.6,0.008403361344538,0.003710575139147,0.0,0.5,0.0007734845827769999,0,4.0
मुलाहिजा,0.7142857142857142,0.111111111111111,0.107142857142857,0.4,0.8,0.008403361344538,0.003710575139147,0.0,0.75,0.004705753651793,0,4.0
बंधन,0.666666666666667,0.33333333333333304,0.2,0.666666666666667,0.33333333333333304,0.04761904761904799,1.0,0.0,1.0,1.0,0,4.5
बन्धन,1.0,0.33333333333333304,0.2,1.0,0.33333333333333304,0.04761904761904799,1.0,1.0,1.0,0.174842380439797,0,4.166666666666667
बद्धी,1.0,0.0,0.0,0.666666666666667,0.666666666666667,0.0,0.0,1.0,1.0,0.0005382131324,0,4.0
वर्जन,0.0,0.166666666666667,0.21875,0.33333333333333304,0.0,0.047058823529412,0.048543689320388,1.0,0.0,0.028952551280715,0,3.857142857142857
सुधार,0.0,0.166666666666667,0.109375,0.0,0.33333333333333304,0.17647058823529396,0.09708737864077699,0.0,0.0,1.0,0,5.0
उद्धार,0.25,1.0,1.0,0.0,0.666666666666667,1.0,0.41747572815534,1.0,0.0,0.07574486127428,0,4.0
शिष्टि,0.25,0.5,0.59375,0.0,0.666666666666667,0.329411764705882,0.9805825242718449,1.0,0.0,1.67690135460091e-06,0,3.75
जिंदगी,0.5,0.666666666666667,0.602941176470588,0.6,0.5,0.847058823529412,0.23404255319148898,0.0,0.33333333333333304,0.222195219212147,0,4.5
जीवन,0.25,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.33333333333333304,0.8817016526208441,0,4.75
ज़िंदगी,0.625,0.5,0.514705882352941,0.6,0.75,0.7647058823529409,0.20212765957446802,0.0,0.33333333333333304,0.048612263968495995,0,4.5
ज़िंदगानी,0.875,0.33333333333333304,0.426470588235294,0.8,1.0,0.658823529411765,0.180851063829787,0.0,1.0,0.0002515843826,0,4.0
जिन्दगी,0.625,0.666666666666667,0.602941176470588,0.8,0.5,0.847058823529412,0.23404255319148898,1.0,0.33333333333333304,0.058680773647647996,0,4.5
जिंदगानी,0.75,0.33333333333333304,0.426470588235294,0.8,0.75,0.658823529411765,0.180851063829787,0.0,1.0,0.001350340665792,0,4.5
ज़िन्दगी,0.75,0.5,0.514705882352941,0.8,0.75,0.7647058823529409,0.20212765957446802,1.0,0.33333333333333304,0.059675130969352994,0,4.0
ज़िन्दगानी,1.0,0.33333333333333304,0.426470588235294,1.0,1.0,0.658823529411765,0.180851063829787,1.0,1.0,0.00028239063353099994,0,4.0
जिन्दगानी,0.875,0.33333333333333304,0.426470588235294,1.0,0.75,0.658823529411765,0.180851063829787,1.0,1.0,1.02687503102018e-05,0,4.5
जीवनकाल,0.625,0.166666666666667,0.3529411764705879,1.0,0.25,0.2,0.0,0.0,1.0,0.0055434137091240005,0,4.0
आइ,0.0,0.0,0.13235294117647098,0.0,0.25,0.17647058823529396,0.0,0.0,0.0,0.0011004677415769998,0,4.5
प्रकार,0.6,1.0,0.681818181818182,1.0,0.5,1.0,0.0,1.0,0.666666666666667,0.259954513289654,0,3.388888888888889
तरह,0.0,0.5,0.22727272727272702,0.5,0.0,0.6363636363636359,0.0,0.0,0.33333333333333304,1.0,0,4.222222222222222
किस्म,0.4,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.032391781337976,0,3.2777777777777777
क्वालिटी,1.0,0.25,0.09090909090909101,1.0,1.0,0.29545454545454497,0.076923076923077,1.0,1.0,0.0,0,3.9444444444444446
लौट,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.0
रोब,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.011721188592606999,0,4.2
रौब,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.014321354970263999,0,4.6
दबदबा,0.5,0.0,0.4375,1.0,0.0,0.6,1.0,0.0,0.666666666666667,0.054495353289129994,0,4.6
बोलबाला,1.0,0.0,0.4375,1.0,1.0,0.6,1.0,0.0,1.0,0.041247424933926004,0,4.6
रुआब,0.25,0.0,0.4375,0.0,0.5,0.6,1.0,0.0,0.0,0.0020070611458130002,0,3.8
रोआब,0.25,0.0,0.4375,0.0,0.5,0.6,1.0,0.0,0.0,1.98718925328052e-05,0,4.0
धाँक,0.25,0.5,0.5,0.0,0.5,0.666666666666667,1.0,0.0,0.0,0.0,0,4.0
अतीत,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090717981710004,0,5.0
अतीतकाल,0.75,0.0,0.0,0.666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0,5.0
भूतकाल,0.5,1.0,0.33333333333333304,0.666666666666667,0.0,0.041666666666667,1.0,0.0,0.5,0.010979354610708,0,5.0
पूर्वकाल,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.002951388059773,0,4.666666666666667
परंपरा,0.33333333333333304,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.4,0.13837850637882199,0,4.666666666666667
परम्परा,0.444444444444444,0.0,0.0,0.5,0.4,0.0,0.0,0.5,0.4,0.06560961411332901,0,4.166666666666667
चलन,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,0.2,0.03971741768704799,0,4.666666666666667
प्रथा,0.222222222222222,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.2,0.047662085228562,0,3.6666666666666665
रस्म,0.111111111111111,1.0,0.2,0.0,0.2,0.5333333333333329,1.0,0.5,0.0,0.032396325640596,0,4.222222222222222
रिवाज,0.222222222222222,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.027790549673906,0,4.666666666666667
