word,frequency
उथीरनकोटा,1
चैयाकानीकाडन,1
कारीमुन्ड,1
वैलूथनाम्बन,1
चेरिया,1
कानीकाडन,1
कुथीरावाली,1
करियूलाची,1
चुमाला,1
कोथा,1
वोरकैया,1
डोडाज्ञा,1
अरासिला,1
मलिगैसारा,1
टाटीसरा,1
454545,1
पौरी,1
म्यूरियेट,1
डी०डी०टी०,1
पन्नियूर,1
सिकुड़न,1
छना,1
साम्भर,1
उद्विग्नता,1
कामशक्‍ति,1
184,1
3892,1
143,1
34,1
368,1
किसानोपयोगी,1
241,1
साईंस,1
55,1
बछी,1
हाइटेक,1
महिन्द्रा,1
129,1
504,1
पिथौरागढ़,1
एंचोली,1
ज्योलीकोट,1
171,1
3742,1
192,1
308,1
86,1
618,1
6539,1
356,1
क्ल्ब,1
कांफ्रेन्सिंग,1
इन्टरनेट,1
वेबपेज,1
कियोस्क,1
मिडिसिन,1
रोगजनित,1
जिमीकन्द,1
अर्न्तफसली,1
पोषकता,1
शीरा,1
खिलाय,1
नहलाय,1
काशीपुर,1
धनौरी,1
अर्नेट,1
कार्यवाहक,1
बॉयोकन्ट्रोल,1
ब्यूटाक्लोर,1
एनीलोफास,1
कज्‍जवली,1
जीनेब,1
ब्लाइटाक्स,1
गोभ,1
आंत्र,1
गलाघोंटू,1
मूंहपका,1
पशुचिकित्सक,1
फारेस्ट,1
रिर्पोट,1
वनाच्छादित,1
डाईआक्साइड,1
कार्बनडाई,1
जलावन,1
प्रकीर्णन,1
वाटरशेड,1
गड़बड़ा,1
दुरूस्त,1
पाकड़,1
पत्‍ती,1
प्रकाष्,1
हरड़,1
घृतकुमारी,1
एलोवेरा,1
लेखापरीक्षण,1
गदरपुर,1
लखीपुर,1
स्याल्दे,1
लम्बाड़ी,1
उजड़,1
कागार,1
घरडा,1
कैमिकल,1
उपलबध,1
कद्‍दूवर्गीय,1
सुपाच्तय,1
अमीन,1
बी०टी०टी०,1
ट्रेनर्स,1
विकेन्द्रीकरण,1
अभिकर्ता,1
पुर्नअभिनवीकरण,1
788,1
टिक्बा,1
मैंकोजेब,1
जिनेब,1
सूड़ी,1
इन्डोसल्फान,1
आलूबुखारा,1
जड़बेधक,1
क्लोरोपाइरीफॉस,1
पारिस्थितिकीय,1
शशक,1
जिगर,1
नौला,1
जीर्णोंधार,1
रिचार्ज,1
भूगर्भीय,1
अल्काथीन,1
निसन्देह,1
89वाँ,1
बढ़ोत्‍तरी,1
उत्‍तराखण्ड,1
स्लिप्स,1
रैक,1
किण्वन,1
सिम्वोपोगान,1
मार्टनी,1
ग्रामनी,1
रूसा,1
सोकिया,1
जरीनिओल,1
आइएआरआइ,1
जेनेटिक्स,1
बकाना,1
डीआरआर,1
जनेटिक्स,1
तखाना,1
पधाना,1
भौंह,1
सिकोड,1
रामदास,1
जच,1
बनवारी,1
बागपत,1
उड्‍डयन,1
लोकदल,1
बेमेतरा,1
बेरला,1
रामकुमार,1
पंघाल,1
पुश्‍तैनी,1
युमना,1
बलौदा,1
सुहेला,1
खपराडीह,1
सरसेनी,1
576,1
242,1
फर्जीवाड़े,1
बमुश्‍किल,1
सुब्बाराव,1
तस्दीक,1
हेराफेरी,1
राष्‍ट्रमंडल,1
2ज,1
कोलगेट,1
किल्लत,1
मंत्रिमंडलीय,1
एमएमटीसी,1
एसटीसी,1
पीईसी,1
330,1
एसआर,1
अंतरमंत्रालयी,1
अटा,1
चकरदार,1
चैक्स,1
केलिप्टस,1
दीर्घकाय,1
मैलीज,1
दीर्घाकृति,1
रेगेंस,1
सिट्रिमोडोरा,1
शोभायुक्त,1
मंडलीय,1
तदस्थ,1
सुग्राही,1
हयूमसयुक्त,1
तहदार,1
पोलिथीन,1
क्षती,1
भूमितल,1
पोषणमान,1
यथाशीघ्र,1
संघनन,1
जीवनाशी,1
बालदार,1
कवकजन्य,1
टोट्राइकम,1
विषाणुजनित,1
फिलोडी,1
असंक्रामक,1
स्वच्छताकारक,1
हाइड्राक्सी,1
सिट्रोनेलेयाल,1
एर्बाल,1
मोस्कम,1
मस्कोटसलिन,1
वाष्पी,1
जर्दा,1
संक्रमणरोधी,1
रंचक,1
परकोलेटर,1
बैटरी,1
रिसाइकलिंग,1
सांद्र,1
शीतलीकरण,1
स्टेराल,1
हूमूलस,1
लूपूलस,1
मोरेसी,1
लूपूनिन,1
निद्राकारी,1
आरामदेह,1
लाईसेन्स,1
आर्कलैण्ड,1
लूपूलिन,1
लोथर,1
एम्स्टर्डम,1
डिपार्टमेन्ट,1
दोबागा,1
34°,1
कास्मेटिक्स,1
सुरसता,1
इकहरा,1
पंखुडियुक्त,1
बेलामोगरा,1
बोरजेपेस्ट,1
गुन्डुमाली,1
4200,1
उद्यानी,1
मदिरामय,1
भापीय,1
एल्कोहली,1
ऑक्सीजनयुक्त,1
गंधवाही,1
चिपचिपाहट,1
यौगिकीकृत,1
स्वादगंध,1
लिकर,1
परिशोधित,1
पोक,1
रेविधिनेट,1
रिसता,1
भ्रमवश,1
सेंडेरक,1
टेट्राकिनिस,1
आर्टीकलेटावाल,1
घ,1
²°,1
8531,1
घमी,1
रेजिनमय,1
सींची,1
9000,1
रू,1
विशेषयता,1
चट्‍टानी,1
निम्नताप,1
फोमेस,1
जूनिपेरिनस,1
सक्कारडी,1
सिडो,1
गठीली,1
संवारी,1
पाइनीन,1
लेवेन्डुला,1
ओफिसेनिलिस,1
लेविएटी,1
ओफिसेनेलिव,1
रोयेंदार,1
दरदरी,1
शेरे,1
कारलो,1
मैट्रिकेरिया,1
कमोमिला,1
चमजोलीन,1
अलोलिस,1
घोला,1
बंथरा,1
चयमाजेलिन,1
छांह,1
पर्वसंधी,1
दलपुंज,1
दंताकार,1
वर्धी,1
पूर्णतत,1
सटा,1
मृतचिन्ह,1
कवकहनाशी,1
खुआ,1
यक्सिनिया,1
मेंथीपर्स,1
ऐंठना,1
टीलिया,1
परिणित,1
प्रसारी,1
कुतर,1
सिनगैमिया,1
एकरफैटसिल,1
शिवालिक,1
कन्जीलिंग,1
क्रिस्टल,1
मेंथालाइज्ड,1
टारपीन्स,1
मेंथान,1
मटिया,1
जोती,1
कदीम,1
विष्‍टा,1
घासपात,1
उपजशक्‍ति,1
तोलेभर,1
पायखा,1
मैल,1
ठेको,1
इग्लैंण्ड,1
दर्याई,1
बींट,1
गुआन,1
ड्योढ़,1
छीजन,1
राजपृताना,1
निम्बोली,1
फा,1
बिनौला,1
बिनौल,1
मुगंफली,1
पुष्‍टिकारक,1
कुलथी,1
छिटकाव,1
थर,1
धर्मप्राण,1
विद्याविशारद,1
चूर्णं,1
लाइम,1
बुट,1
बहाया,1
282000,1
भारतावर्ष,1
कनाड़ा,1
गेहुँ,1
केनड़ा,1
दुगु,1
तिगुना,1
शाहजहाँपुर,1
दूगनी,1
फूलर,1
गेरुआ,1
एमोनियम,1
डुमरांव,1
सीतामढ़ी,1
गोन्डा,1
बहराईच,1
पर्णधब्बा,1
वर्णचित्ती,1
वीज,1
झपनी,1
अन्तवर्ती,1
सिलपर,1
पॉलिस,1
बरतन,1
चट,1
बोरा,1
चट्‍टी,1
हैंडिल,1
झाई,1
माँगलिक,1
चर्मरोग,1
प्रसाधनीय,1
प्रमेह,1
बिच्छू,1
डंक,1
जोंक,1
श्राव,1
चटपटाहट,1
श्रोत,1
बिचड,1
प्लेनोफिक्स,1
जकड़न,1
घमौरी,1
मलहम,1
अवश्यमेव,1
रोगा,1
क्योमिनाई,1
बीजाणु,1
बेवस्टीन,1
जीरालु,1
चेपा,1
मोटासिस्टाक्स,1
माहूँ,1
हल्क,1
आदा,1
अदू,1
शुण्टी,1
अला,1
आर्द्रक,1
अल्लाम,1
इन्जि,1
जिन्जीबर,1
आफिसीनेल,1
जिन्जीबरेसी,1
मिजोराम,1
तमिलनाडू,1
मि‍ट्टी,1
पोटास,1
एल्ड्रीन,1
भुरक,1
एगेलौल,1
सेंरेसान,1
अगात,1
लायां,1
डायिथो,1
छायेदार,1
गिली,1
रियो,1
जेनीरो,1
चुआ,1
230,1
जोरहट,1
गोलाघाट,1
अनब्लीच्ड,1
ब्लीच्ड,1
मेथड,1
कोलेटोट्राइकम,1
जिन्जीबेरि,1
फाइलोस्टिक्टा,1
धूसर,1
झुलसना,1
राइजीक्टोनी,1
बटाटिकोला,1
आलपीन,1
स्कलेरोशियम,1
आक्सीस्पोरम,1
जीन्जीबेरी,1
नेटैलेन्सिस,1
मैकोफोमिया,1
कैजिऔलिना,1
झूलसा,1
स्यूडोमोनास,1
सोलेनेसिएरम,1
माइक्रोटर्म,1
ओडोन्टोटर्म,1
आंचल,1
बेधंक,1
डाइकोक्रोसिस,1
पंकटीफिरेलीस,1
हेडहार्ट,1
चेलसीडोमिया,1
स्टीकारनिस,1
अव्स्था,1
पदरहित,1
उत्तक,1
रौलर,1
उदथस्पस,1
फोलस,1
स्वास्थ्यवर्द्धक,1
धोई,1
भिगोय,1
नरमी,1
अवरद्ध,1
एंटीबायोटिक,1
होर्मोन,1
एमोमम्,1
सबलेटम्,1
वि‍श्ण,1
सेल्शियस,1
ढ़ालुई,1
पौधकुल,1
सोत,1
गड्डा,1
होविंग,1
मिट्‌टी,1
नैत्रजन,1
स्थिरिकरण,1
इरिथीना,1
उटिस,1
वुश,1
रामना,1
स्माल,1
टाडंग,1
रामनग,1
रामी,1
बरल,1
वानस्पति,1
मूस्तारी,1
प्रारोहो,1
मेघायल,1
1300,1
पिन्क,1
1375,1
1053,1
डीजोन्गू,1
1355,1
छिमी,1
फठि,1
रातदिन,1
मेंलीफ,1
स्ट्रीक,1
ब्लाइटोक्स,1
फुरकी,1
चिरकी,1
बहुतायात,1
मसूडा,1
दातो,1
तन्दुरूस्त,1
फेफड़ा,1
2300,1
2800,1
शाकिय,1
पत्री,1
सुखाड़,1
निम्‍नलिखित,1
सिलौन,1
भी०,1
सी०सी०एस०,1
आई०सी०आर०आई०,1
केनियेलम,1
मुजेराबाद,1
कैसिया,1
हरिथ्रीना,1
सकर,1
खल्ली,1
नालीविधि,1
फेनथियान,1
से150,1
रोबस्टा,1
वैरम्,1
वेरम्,1
गुटटी,1
नेत्रजनीय,1
फेदरिंग,1
स्क्रैप,1
छुड़ा,1
फरमेन्ट,1
कम्पाउन्ड,1
परप्यूम,1
स्वीटजरलैंड,1
डिजिज,1
कार्टीकम्,1
जवानिकम्,1
खादार,1
बोर्डा,1
क्‍वीनालफांस,1
मिरटैसी,1
इवजेनिया,1
कैरिओफाइलस,1
लवंग,1
मोल्वक्स,1
इन्डिया,1
नाडापूरम्,1
त्रिरूनेलवैली,1
कोटटायम्,1
596,1
पेम्बा,1
जन्जीबर,1
ढालुदार,1
पेनांग,1
995,1
से०मी०15,1
नमीं,1
कालापागोनियम,1
मुकुन्वायडीस,1
मीमोसा,1
इनवीसा,1
डायमेथोएट,1
एरिल,1
मोलक्कस,1
1700,1
बागवाली,1
पत्थरीली,1
बीजो,1
महीनो,1
गड्ठा,1
सड़ाव,1
मेटालेन्सीस,1
तासिर,1
अपरा,1
आस्ट्रीया,1
ढ़ंग,1
रोपना,1
डिबलर,1
किस्त,1
स्री,1
मागेंरा,1
केंसर,1
माग्रेंट,1
नवयुक,1
कैम्पेन,1
स्वमीनाथन,1
धानुका,1
एग्रीटेक,1
लि०,1
प्रो०आर०बी०,1
अवश्यकता,1
रघुवंशी,1
एस०के०,1
क्‍वात्रा,1
गढ़वाल,1
सयुंक्त,1
मटेला,1
एम०सी०,1
पी०एस०,1
जोशीमठ,1
एस०एम०ए०,1
माणा,1
मलारी,1
मिनीकीट,1
वितरीत,1
कोशियारी,1
प्रशन्सा,1
जनपदवार,1
4500,1
प्रर्दशन,1
कैहड़गांव,1
स्यालदा,1
हस्तानान्तरित,1
दूग्ध,1
कमपोस्ट,1
कुरमुला,1
नौलिया,1
समसामायिक,1
ग्राम्या,1
पॉलिथीन,1
लार्ज,1
डिमान्सट्रेशन,1
आई०पी०एम०,1
टैक्‍नोलाजी,1
तपनीपाल,1
गोसनी,1
परध्यानी,1
गॉव,1
सौरीकरण,1
ट्राईकोडर्मा,1
अनकूल,1
मल्विंग,1
कंपोनेंट,1
आर०के०,1
एम०पी०,1
बी०के०,1
उद्यानीकरण,1
खर्कवाल,1
स्यालद,1
530,1
488,1
पक्षेती,1
तुरई,1
परिस्थितिकी,1
तीव्रतम,1
अभूतपूर्ण,1
फरोख्त,1
अँधी,1
रैलि,1
सच्‍चिदानन्द,1
रखक,1
औद्योगीकीकरण,1
खाँटी,1
कंगाली,1
नन्जुदास्वामी,1
अन्तरराज्यीय,1
सब्जबाग,1
दूकान,1
कूत,1
रिक्श,1
दूकानदार,1
पत्रक,1
व्यावसायिगल,1
डबलरोल,1
तकाबी,1
प्रांतव्यापी,1
कुचला,1
अराजनीतिक,1
नंजुदास्वामी,1
परचा,1
भूस्वामी,1
बेनामी,1
फसलवाली,1
दिवालियापन,1
रिक्शाचालक,1
माँगपत्र,1
भड़का,1
लताड़ा,1
अल्पशिक्षित,1
अर्धशिक्षित,1
बटाईदारी,1
मुफतिया,1
बेचदार,1
ड्‍योढ़े,1
पाँचतारा,1
बाटा,1
दियासलाई,1
केंदित,1
हितवाली,1
सम्पत्तिविहीन,1
शिक्षाविहीन,1
ढूँढ़,1
संक्रमणकाला,1
बुलगारिया,1
मोटरगाड़ी,1
यूरोपीकरण,1
शिक्षावाला,1
पूँजीवाला,1
प्रथमार्ध,1
राष्‍ट्रीयकरण,1
केंद्रीकरण,1
क्रयशक्‍ति,1
अप्रतिद्वन्द्वी,1
प्रच्छन्,1
जनगण,1
रामचन्द्रन,1
आन्दोलनकारी,1
साँठगाँठ,1
पूँजीवाले,1
भूमिव्यवस्था,1
वर्गचरित्र,1
जनआन्दोलन,1
अन्तरविरोध,1
रूढ़िवादी,1
लफ्फाज,1
संकटमय,1
एंगेल,1
ग्रामांचल,1
वाहिनी,1
प्रियदर्शी,1
शर्त्ते,1
ऊपज़,1
एस–,1
काँतियुक्त,1
60स,1
टिलर,1
शीघ्रतापूर्वक,1
हार्वेस्टिंग,1
आईवीएलपी,1
इनस्टार,1
किफ़ायती,1
डिज़ाइन,1
मोल्टिंग,1
रोगमुक्तीकरण,1
डिज़िज़,1
लेइंग,1
1डीएफएल,1
ब्लिचिंग,1
सैनिटेक,1
उर्ध्वाकार,1
रोगाणुमुक्त,1
वोल्टाईन,1
460,1
2880,1
मंजरी,1
खच्‍चर,1
गोजातीय,1
741,1
623,1
दुग्धोत्पादन,1
173,1
710,1
निम्नाकित,1
भेंड़ो,1
5वाँ,1
अधिकाशत,1
बालयुक्त,1
भे,1
भेंडो,1
भेंडा,1
540,1
373,1
179,1
यूरोपय,1
लेगहार्न,1
193,1
212,1
249,1
988,1
अण्डो,1
आयरलैंड,1
पशुगणना,1
प्रशासकीय,1
सांख्यिकी,1
संशोधिन,1
1160,1
गहाई,1
उत्पादो,1
पशुश्रम,1
अनावष्‍टि,1
किलनी,1
जेयू,1
खूँख्वार,1
423,1
ब्यायी,1
116,1
283,1
दर्दनाक,1
आपबीती,1
इश्तिहिरार,1
बैंल,1
बतलाऊँगा,1
चिकनाहट,1
बालुई,1
गड्थ,1
देखरा,1
खपरैल,1
इंन्तजाम,1
खोर,1
नाँद,1
ढलानदार,1
धुलकर,1
सरी,1
डंड,1
तर्रार,1
चारागृह,1
मरख,1
स्व्यं,1
चिकनाई,1
फायदेमन्द,1
तन्दुरुस्ती,1
आबहवा,1
आब,1
पोली,1
मुर्झा,1
ऋतुएँ,1
मौदानी,1
बर्ष,1
इंचका,1
मकर,1
धुव,1
बर्षा,1
8°और,1
अक्षाश,1
अतिवृष्टि,1
दुस्साध्य,1
भंयकर,1
तापमापक,1
यंन्त्र,1
बूँदे,1
24घंटा,1
दुर्भिक्ष,1
पहलदार,1
किरौना,1
भुड़िला,1
ईलट,1
सुन्डा,1
फुनगिंया,1
उरद,1
नेनुआं,1
70000,1
लेजा,1
इन्ही,1
भुकडी,1
डेजर्ट,1
लिक्स्ट,1
शिस्टोसरका,1
ग्रिगेरिया,1
बिलोचिस्तान,1
सान,1
ढिला,1
चांदमार्का,1
कुंसआ,1
गँधी,1
मंगियांना,1
मंगियाना,1
दिय,1
मांगियाना,1
कैलशियम,1
आरसनेट,1
गोधूली,1
थूथुनदार,1
फाल्गून,1
कटती,1
मुक्खी,1
सुचारूरूप,1
माछी,1
पाप्ती,1
बन्दगोभी,1
लिपटा,1
पंखधारी,1
पंखहीन,1
कटुआ,1
ठोंठी,1
चन,1
रेखाया,1
ढोंढ़,1
धब्बेदार,1
ढोंढ़ा,1
शिर,1
टूनी,1
पीलो,1
नीचला,1
धानी,1
पत्तागोभी,1
अण्ड़ा,1
पूर्णा,1
वंशवृद्धि,1
उतप्न्न,1
पूछिया,1
झुल,1
श्वेतसार,1
समबन्धी,1
बिमारी,1
थुथन,1
आर्षग्रन्थ,1
न्यूनाधिकता,1
खुदरौ,1
फसई,1
वतिन्नी,1
पलहार,1
बनस्पति,1
मूलादि,1
सगुन,1
अग्निहोत्र,1
श्राद्ध,1
तर्पण,1
चतुर्थांश,1
डारविन,1
बृहतकार,1
वाराही,1
क्म्च,1
रतातलू,1
रुसाह,1
फूलपियासा,1
श्याममघटा,1
हंसराज,1
तहूत,1
कनकजीरा,1
गनीकाजर,1
नामार्थ,1
धतुरा,1
कनजीरा,1
काजर,1
रमकजरा,1
श्यामघटा,1
मनमोहनी,1
कातिकी,1
कातिक,1
आमघोद,1
भरजाना,1
फसिल,1
हिरंजन,1
सांठी,1
श्रावण,1
भाद,1
जेठी,1
जैसरिया,1
फलाहार,1
तिन्नी,1
पसई,1
कुंवारी,1
डंवर,1
नरई,1
गांदी,1
दुरगंध,1
सहस्त्र,1
खिचरी,1
तंदुल,1
विरच्च,1
उर्ससमन,1
तूरानी,1
करज्ज,1
सुरियानी,1
दीन,1
बैध,1
घा,1
रक्तातीसार,1
ऐठन,1
गुरद,1
मसाना,1
आहोत,1
आवधिक,1
मंडिंया,1
सट्टा,1
मानीकरण,1
खगोलीकरण,1
समावेशी,1
एपीएमसी,1
आधारिक,1
मालगोदाम,1
ऋणाधार,1
अलकोहल,1
साइलेज,1
दानो,1
अर्धबंधा,1
द्वा,1
थायरम,1
उपचरित,1
एजोस्प्रिलियम,1
पीएसबी,1
विरलन,1
मीज,1
अंडो,1
अंडकोष,1
इलेट्रिया,1
कार्डमोम,1
प्रकोष्टक,1
घोट,1
स्वपनदोष,1
जैसमेरिया,1
इनजी,1
मनकलओ,1
जैसलमेरिया,1
मुआयना,1
जनगरणानानुसार,1
सिकुड,1
शस्यविद,1
कहूवर्गीय,1
खरबूज,1
लैटेराइटिक,1
विगलन,1
एन्थ्रेकनोज,1
हराल,1
चितकबरी,1
सूँडी,1
आर्द्रताग्राही,1
केशिका,1
गुरुत्वीय,1
उर्वता,1
प्रकारर,1
भिन,1
आश्यकता,1
कृत्रिक,1
पिछ्ड़,1
तेलिया,1
उत्पादनवर्द्धक,1
प्रकाशपेक्षी,1
निष्प्रभावी,1
दीप्तिकाल,1
पैडोलॉजी,1
अन्तरराष्ट्रीय,1
षट्भूजाकार,1
क्विन्कन्स,1
कंटूर,1
टट्ठी,1
बम्बइया,1
बंगलौरी,1
मूर्गीपालन,1
डिम्बक,1
पाइरिला,1
गन्धी,1
वेधक,1
पूष्प,1
जैवीय,1
असिंजर,1
स्टोरर,1
मेंढक,1
वृक्का,1
रुधिर,1
यूरिक,1
डाउन,1
डरपोक,1
फीताकृमि,1
थियोफ्रस्टिस,1
कन्दिल,1
उभयलिंगी,1
एकलिंगी,1
पुँकेसरी,1
अधिचर्म,1
कुकरबिटा,1
द्विवर्तीय,1
कॉन्ड्रियोसोम्स,1
फ्यूनेरिया,1
फवड़ा,1
खेता,1
वाहवाह,1
शाबास,1
पपडी,1
सर्वसुल्भ,1
पट्टा,1
किरमिच,1
दराँत,1
दराँ,1
रीपर,1
कम्बाइन,1
हरवेस्टर,1
लाँक,1
शीतित,1
ढलवाँ,1
लोह,1
घिसाव,1
बक्खर,1
भोगनीपुर,1
सरावन,1
हैंगा,1
ढेंकली,1
बहुउद्देशीय,1
गुनिया,1
बसूला,1
रेति,1
वृताकार,1
तिकोनी,1
चौपाहलू,1
हैण्ड,1
जम्बूर,1
लौहार,1
ठुकाई,1
निहाई,1
अतिआवश्यक,1
आड़ा,1
पिछ्ड़ा,1
उपविभाजन,1
निर्भता,1
जमीदारी,1
भूमिकर,1
क्रेत्ता,1
विश्वभर,1
औंस,1
स्विट्जरलैण्ड,1
पालतु,1
सुप्रबन्ध,1
अनुसन्धानशाला,1
उप्तादन,1
कोकरेज,1
थारपारकर,1
अंगोल,1
गोवला,1
नीमाड़ी,1
गंगातीरी,1
शाहाबादी,1
भारवाही,1
प्रसद्धि,1
परन्त,1
नागौरी,1
खेरीगढ़,1
आलमबादी,1
राठ,1
बछौर,1
डांग,1
कंगायम,1
खिलारी,1
मलवी,1
दुग्घ,1
फ्रीजियन,1
ब्राउनस्विस,1
आयर,1
गर्नसी,1
शार्ट,1
होर्न,1
जरसिन्ध,1
स्विस,1
फ्राई,1
675,1
मन्डिया,1
नैल्लौर,1
सन्तानोत्पत्ति,1
ऋतुमयी,1
गर्भकाल,1
बधिया,1
स्टेण्डर्ड,1
जननांग,1
चूजा,1
इनक्यूबेटर,1
डाइट,1
शाकाहरी,1
घन्तत्व,1
60º,1
28,1
32,1
स्वव्छ,1
स्तन,1
दुध,1
दुह,1
छ्ल्ले,1
कृन्तक,1
सीग,1
कुमारन,1
अस्थि,1
5º,1
103º,1
प्रोटोजोआ,1
टिकिया,1
कैपसूल,1
योनिवर्ति,1
इन्जेक्शन,1
करेक,1
सिकाई,1
पुल्टिस,1
नहला,1
सूरतगढ़,1
चिपलीमा,1
सिमलीगुडा,1
धमरोड़,1
हैस्सर,1
घट्टा,1
अलमादी,1
अंदेशनगर,1
महिलाया,1
संरचनात्मक,1
बायोटैक,1
ट्रान्सजैनिकस,1
आनुवांशिकीय,1
मॉल्युकुलर,1
टैक्सोनॉमी,1
पैस्टीसाइड,1
फर्टीलाइजर्स,1
व्याधिरोधी,1
मोड,1
रतनजोत,1
जैट्रोपा,1
इन्फॉरमैटिक्स,1
ब्रैसिका,1
जान्शिया,1
वरुणा,1
नियंत्ररण,1
उप्ताद,1
राइजो,1
उल्लेखीय,1
फेन्यूग्रीक,1
एस्ट्रोजैनिक,1
575,1
बोटेनिकल,1
पेस्टी,1
एम्ब्रियो,1
सोमैटिक,1
न्यूक्लियर,1
ट्रान्सफर,1
टैक्निक,1
बफैलो,1
जीनोमिक्स,1
प्राग्रोम,1
कैजुरिना,1
फाइलैन्थस,1
अटलांटिया,1
विग्ना,1
माइक्रोलिटोमा,1
मॉल्युक्यूलर,1
रातव,1
शाकोत्पादन,1
वर्मीकल्चर,1
दस्यु,1
धर्मग्रंथ,1
साबौर,1
लायलपुर,1
पकिस्तान,1
कोयम्बूटर,1
अमरिका,1
224,1
सुकर,1
मँगा,1
कुप्रभावित,1
लाभार्थ,1
दीर्धकालीन,1
सक्ष्म,1
प्रबधंन,1
वनिकी,1
कुँआ,1
मछ्लीपालन,1
समैट,1
यातायत,1
प्रान,1
शास्यन,1
सस्टैनेबिलिटी,1
बिजनैस,1
रासायन,1
गुन्टूर,1
कुण्टल,1
नीमेक्स,1
निवारक,1
स्वास्थयवर्धक,1
गरवेज,1
गृहणी,1
ठूँट,1
छ्वे,1
पेकेट,1
मिट्ठी,1
कुं,1
बीन्स,1
फफूँदनाशी,1
सेल्सीयस,1
कैचप,1
व्यजंन,1
बदबू,1
मशुरूम,1
स्वेट,1
खुम्ब,1
मरुमूमि,1
वैकल्पि,1
सुव्यवस्थ्ति,1
छ्डिकाव,1
भूक्षरण,1
परिस्त्थिति,1
कषि,1
पश्‍च,1
सम्पर्क,1
दुष्प्रभावित,1
उद्यमशीलता,1
दीर्घावधिक,1
लाभकारिता,1
आवांटित,1
उच्चतर,1
मेक्रो,1
चिरकालिकता,1
पुनर्भरण,1
पर्याप्‍तता,1
साम्यता,1
न्यायोचित,1
विधायी,1
उपयोगार्थ,1
बाढ़,1
समानतावादी,1
पुनर्संरचना,1
संगरोध,1
क्वारेंटाइन,1
परिसंपत्तिरारक,1
बैकयार्ड,1
एकत्रण,1
एनएफडीबी,1
बायोकवच,1
मैनग्रोव्ज,1
केजुरीना,1
एलीकोर्निआ,1
एट्रीप्लेक्स,1
होलोफाइटिक,1
पीपीवीएफआर,1
रजिस्टर,1
ट्रेडिशनल,1
भेद्यता,1
बायोवैलीज,1
बहुगुणन,1
प्रलेखबद्ध,1
जीवविज्ञान,1
जर्म,1
प्लाज्म,1
सह्य,1
प्रचालन,1
डीएनए,1
इंजीनियरी,1
जिम्मेदारीपूर्ण,1
आईपीआर,1
लाइसेंसिंग,1
समावेशन,1
मार्गदर्शी,1
एनएबीएस,1
दीर्घावधि,1
विज्ञानीय,1
सम्प्रेषित,1
एचएएम,1
तापन,1
हिमनदा,1
अन्टार्कटिका,1
बारम्बारता,1
सुभेद्यता,1
विट्रो,1
कल्वर्ड,1
प्रोपेगुल,1
ग्रिड,1
पासबुक,1
तदनरूप,1
माइक्रोबायोलाजी,1
पुनरीक्षा,1
चक्रण,1
कॄषि,1
आईपीएम,1
पगामी,1
वहनीय,1
सेलुलोसिक,1
सवंर्ग,1
अधिकारिता,1
आउटरीच,1
ऋणग्रस्त,1
हकदारी,1
पट्‍शे,1
उद्यमशील,1
केंद्रण,1
प्रतिस्पर्द्धात्मकता,1
सीमांकन,1
मत्स्यकी,1
प्रौद्योगिकीय,1
ब्राडबैन्ड,1
आकस्मिकता,1
मौसमविज्ञान,1
फसलोपरांत,1
भाण्डागार,1
परक्राम्यता,1
स्टेक,1
अवसरंचना,1
फसलोपरान्त,1
सततता,1
प्रयोजनार्थ,1
व्यवहार्यता,1
लक्ष्यद्वीप,1
मछुवारा,1
अवस्थापना,1
नश्थर,1
जैवविविधिता,1
बायोशील्ड,1
कोडेक्स,1
एलिमेण्टेरियस,1
आनुवाँशिकीय,1
पोषणात्मक,1
कार्यसूची,1
कृषीय,1
ग्रीनहाउस,1
जलाभाव,1
निविष्‍टी,1
क्षेत्रक,1
अलाभकर,1
स्वहित,1
स्वसहायता,1
सुनिश्‍चयन,1
साफ्‍टवेयर,1
शेयरधारक,1
जैनेटिक,1
पुष्पकृषि,1
जड़ीय,1
कन्दीय,1
सुपरिभाषित,1
मॉनिटरिंग,1
पंचायतघर,1
बुद्धिमानी,1
निराना,1
एकसाला,1
गांठदार,1
गीलापन,1
वित्‍ट,1
सुपरफास्फेट,1
बेसिकस्लेग,1
बोन,1
पंक्‍तिबद्ध,1
फुसैरियम,1
यूडम,1
यूसिलस,1
क्रिटिका,1
गड़ासा,1
मोअर,1
कम्बाउन,1
लेगुमिनेसी,1
पेपिलियोनसी,1
ऊली,1
पायदाल,1
गुच्छेदार,1
इन्च,1
सिल्ट,1
कोंदो,1
कूंड़,1
बरसे,1
मटमैली,1
कवचकीट,1
परिणामत,1
पकौडी,1
इमरती,1
प्रत्यन,1
कटावदार,1
पंक्तिबद्ध,1
एन०पी०,1
हंसिए,1
दीवाल,1
खुटाई,1
फुनगी,1
विल्ट,1
अर्थाज़त्,1
विनोवर,1
शक्तिदायक,1
फलिया,1
आश्विन,1
मैक्स,1
त्रिदलीय,1
दूना,1
मोथ,1
मटकी,1
मोठा,1
लिफलेट,1
बंटी,1
गरमाव,1
फासफेट,1
मेड़बन्दी,1
बढ़ोतरी,1
अप्रशिक्षित,1
अनुभवहीन,1
काश्‍तकारी,1
वनस्पतिशास्त्री,1
ल्यूसिन,1
पैलाग्रा,1
भ्रूणपोष,1
एन्डोस्पर्म,1
कैरोटिन,1
